SignalIdentifier,EventCode,EventParam,Timestamp
7115,81,19,8/9/2023 16:26:55.8
7115,82,20,8/9/2023 16:27:41.2
7115,82,19,8/9/2023 16:28:14.2
7115,81,20,8/9/2023 16:28:49.0
7115,82,21,8/9/2023 16:28:50.4
7115,81,19,8/9/2023 16:28:52.0
7115,81,21,8/9/2023 16:28:52.3
7115,82,19,8/9/2023 16:28:52.3
7115,81,19,8/9/2023 16:28:54.2
7115,82,20,8/9/2023 16:28:55.2
7115,82,19,8/9/2023 16:28:55.7
7115,81,19,8/9/2023 16:28:56.0
7115,81,20,8/9/2023 16:28:56.6
7115,82,20,8/9/2023 16:29:02.8
7115,81,20,8/9/2023 16:29:04.2
7115,82,20,8/9/2023 16:29:25.3
7115,81,20,8/9/2023 16:29:26.1
7115,82,21,8/9/2023 16:29:41.2
7115,81,21,8/9/2023 16:29:42.0
7115,82,21,8/9/2023 16:30:10.6
7115,82,19,8/9/2023 16:30:26.2
7115,82,20,8/9/2023 16:31:00.2
7115,81,20,8/9/2023 16:31:21.8
7115,81,21,8/9/2023 16:31:23.9
7115,81,19,8/9/2023 16:31:25.4
7115,82,19,8/9/2023 16:31:26.3
7115,81,19,8/9/2023 16:31:26.6
7115,82,19,8/9/2023 16:31:27.2
7115,81,19,8/9/2023 16:31:29.5
7115,82,21,8/9/2023 16:31:44.9
7115,81,21,8/9/2023 16:31:46.2
7115,82,20,8/9/2023 16:32:09.6
7115,81,20,8/9/2023 16:32:11.1
7115,82,20,8/9/2023 16:32:38.6
7115,82,21,8/9/2023 16:33:04.4
7115,82,19,8/9/2023 16:33:45.6
7115,81,21,8/9/2023 16:33:50.2
7115,81,19,8/9/2023 16:33:51.2
7115,82,19,8/9/2023 16:33:52.1
7115,81,20,8/9/2023 16:33:53.5
7115,81,19,8/9/2023 16:33:57.5
7115,82,21,8/9/2023 16:34:51.0
7115,81,21,8/9/2023 16:34:52.3
7115,82,21,8/9/2023 16:34:52.6
7115,82,20,8/9/2023 16:35:15.7
7115,82,19,8/9/2023 16:35:34.6
7115,81,19,8/9/2023 16:35:38.8
7115,82,19,8/9/2023 16:35:52.2
7115,81,19,8/9/2023 16:35:53.4
7115,82,19,8/9/2023 16:35:59.9
7115,81,20,8/9/2023 16:36:22.1
7115,82,20,8/9/2023 16:36:22.7
7115,81,19,8/9/2023 16:36:22.8
7115,81,20,8/9/2023 16:36:23.1
7115,82,19,8/9/2023 16:36:23.2
7115,81,21,8/9/2023 16:36:23.3
7115,81,19,8/9/2023 16:36:24.4
7115,82,21,8/9/2023 16:36:24.7
7115,81,21,8/9/2023 16:36:28.8
7115,82,20,8/9/2023 16:36:29.0
7115,81,20,8/9/2023 16:36:30.0
7115,82,20,8/9/2023 16:36:36.3
7115,81,20,8/9/2023 16:36:41.2
7115,82,21,8/9/2023 16:37:40.6
7115,82,19,8/9/2023 16:37:56.3
7115,81,21,8/9/2023 16:38:55.8
7115,81,19,8/9/2023 16:38:56.5
7115,82,19,8/9/2023 16:39:00.6
7115,81,19,8/9/2023 16:39:02.0
7115,82,20,8/9/2023 16:39:07.7
7115,81,20,8/9/2023 16:39:09.2
7115,82,21,8/9/2023 16:39:58.5
7115,82,20,8/9/2023 16:40:11.4
7115,82,19,8/9/2023 16:40:22.5
7115,81,21,8/9/2023 16:41:18.9
7115,81,20,8/9/2023 16:41:21.5
7115,81,19,8/9/2023 16:41:22.6
7115,82,20,8/9/2023 16:41:27.9
7115,81,20,8/9/2023 16:41:29.8
7115,82,20,8/9/2023 16:41:31.8
7115,81,20,8/9/2023 16:41:32.8
7115,82,20,8/9/2023 16:41:41.6
7115,81,20,8/9/2023 16:41:43.8
7115,82,20,8/9/2023 16:42:14.6
7115,81,20,8/9/2023 16:42:15.9
7115,82,21,8/9/2023 16:42:26.5
7115,82,20,8/9/2023 16:42:50.0
7115,82,19,8/9/2023 16:43:05.4
7115,81,21,8/9/2023 16:43:46.9
7115,81,20,8/9/2023 16:43:47.8
7115,81,19,8/9/2023 16:43:48.4
7115,82,19,8/9/2023 16:43:48.6
7115,82,20,8/9/2023 16:43:49.4
7115,81,19,8/9/2023 16:43:50.6
7115,81,20,8/9/2023 16:43:51.4
7115,82,19,8/9/2023 16:43:52.3
7115,81,19,8/9/2023 16:43:53.6
7115,82,19,8/9/2023 16:43:55.6
7115,81,19,8/9/2023 16:43:57.0
7115,82,20,8/9/2023 16:44:05.9
7115,81,20,8/9/2023 16:44:07.6
7115,82,21,8/9/2023 16:44:13.6
7115,81,21,8/9/2023 16:44:15.4
7115,82,20,8/9/2023 16:44:42.4
7115,81,20,8/9/2023 16:44:43.7
7115,82,21,8/9/2023 16:44:56.2
7115,82,20,8/9/2023 16:45:03.6
7115,81,21,8/9/2023 16:45:07.4
7115,82,19,8/9/2023 16:45:11.5
7115,81,20,8/9/2023 16:46:18.6
7115,81,19,8/9/2023 16:46:19.8
7115,82,20,8/9/2023 16:46:32.9
7115,82,19,8/9/2023 16:46:33.1
7115,81,19,8/9/2023 16:46:33.5
7115,81,20,8/9/2023 16:46:34.7
7115,82,20,8/9/2023 16:47:46.9
7115,82,19,8/9/2023 16:47:53.9
7115,81,19,8/9/2023 16:47:55.3
7115,82,19,8/9/2023 16:48:00.1
7115,81,19,8/9/2023 16:48:44.8
7115,81,20,8/9/2023 16:48:45.6
7115,82,20,8/9/2023 16:48:47.2
7115,81,20,8/9/2023 16:48:48.6
7115,82,20,8/9/2023 16:50:13.0
7115,82,19,8/9/2023 16:50:16.1
7115,81,19,8/9/2023 16:50:18.1
7115,82,19,8/9/2023 16:51:04.5
7115,81,19,8/9/2023 16:51:06.3
7115,82,19,8/9/2023 16:51:08.8
7115,81,20,8/9/2023 16:51:19.6
7115,81,19,8/9/2023 16:51:20.4
7115,82,20,8/9/2023 16:52:10.9
7115,81,20,8/9/2023 16:52:12.2
7115,82,21,8/9/2023 16:52:31.0
7115,82,20,8/9/2023 16:52:46.9
7115,82,19,8/9/2023 16:53:01.4
7115,81,20,8/9/2023 16:53:49.9
7115,81,19,8/9/2023 16:53:51.8
7115,81,21,8/9/2023 16:53:51.9
7115,82,19,8/9/2023 16:53:52.9
7115,81,19,8/9/2023 16:53:53.1
7115,82,19,8/9/2023 16:53:58.0
7115,81,19,8/9/2023 16:53:58.9
7115,82,20,8/9/2023 16:54:11.9
7115,81,20,8/9/2023 16:54:13.2
7115,82,20,8/9/2023 16:54:50.7
7115,81,20,8/9/2023 16:54:53.2
7115,82,21,8/9/2023 16:54:56.1
7115,82,19,8/9/2023 16:55:06.6
7115,82,20,8/9/2023 16:55:24.3
7115,81,19,8/9/2023 16:56:03.0
7115,81,21,8/9/2023 16:56:15.4
7115,82,21,8/9/2023 16:56:15.8
7115,81,20,8/9/2023 16:56:17.1
7115,81,21,8/9/2023 16:56:18.0
7115,82,21,8/9/2023 16:56:33.8
7115,81,21,8/9/2023 16:56:35.1
7115,82,20,8/9/2023 16:57:40.0
7115,82,21,8/9/2023 16:57:43.4
7115,82,19,8/9/2023 16:57:49.5
7115,81,21,8/9/2023 16:57:58.2
7115,82,21,8/9/2023 16:58:19.8
7115,81,20,8/9/2023 16:58:44.7
7115,81,21,8/9/2023 16:58:44.9
7115,81,19,8/9/2023 16:58:48.4
7115,82,19,8/9/2023 16:58:49.1
7115,81,19,8/9/2023 16:58:50.6
7115,82,19,8/9/2023 16:58:51.6
7115,81,19,8/9/2023 16:58:53.0
7115,82,19,8/9/2023 16:58:59.5
7115,81,19,8/9/2023 16:59:01.1
7115,82,21,8/9/2023 17:00:03.9
7115,82,20,8/9/2023 17:00:04.9
7115,82,19,8/9/2023 17:00:13.9
7115,81,19,8/9/2023 17:00:16.4
7115,82,19,8/9/2023 17:00:18.3
7115,81,19,8/9/2023 17:00:18.5
7115,82,19,8/9/2023 17:00:53.9
7115,81,21,8/9/2023 17:01:14.9
7115,81,20,8/9/2023 17:01:18.8
7115,82,21,8/9/2023 17:01:22.7
7115,81,19,8/9/2023 17:01:23.4
7115,81,21,8/9/2023 17:01:24.4
7115,82,21,8/9/2023 17:01:25.2
7115,81,21,8/9/2023 17:01:27.4
7115,82,20,8/9/2023 17:01:30.9
7115,81,20,8/9/2023 17:01:32.2
7115,82,21,8/9/2023 17:02:29.4
7115,82,20,8/9/2023 17:02:41.4
7115,82,19,8/9/2023 17:02:45.7
7115,81,19,8/9/2023 17:03:47.1
7115,81,20,8/9/2023 17:03:47.4
7115,81,21,8/9/2023 17:03:48.3
7115,82,20,8/9/2023 17:05:08.7
7115,82,21,8/9/2023 17:05:15.0
7115,82,19,8/9/2023 17:05:26.5
7115,81,19,8/9/2023 17:06:10.8
7115,81,20,8/9/2023 17:06:11.2
7115,81,21,8/9/2023 17:06:12.5
7115,82,21,8/9/2023 17:07:31.7
7115,81,21,8/9/2023 17:07:42.5
7115,82,19,8/9/2023 17:08:21.9
7115,82,20,8/9/2023 17:08:22.0
7115,81,19,8/9/2023 17:08:53.4
7115,81,20,8/9/2023 17:08:55.5
7115,82,21,8/9/2023 17:08:58.2
7115,82,20,8/9/2023 17:08:58.3
7115,81,21,8/9/2023 17:09:01.3
7115,82,19,8/9/2023 17:09:02.1
7115,81,19,8/9/2023 17:09:02.7
7115,81,20,8/9/2023 17:09:05.2
7115,82,19,8/9/2023 17:09:05.6
7115,82,21,8/9/2023 17:09:06.2
7115,81,19,8/9/2023 17:09:06.3
7115,81,21,8/9/2023 17:09:08.6
7115,82,20,8/9/2023 17:09:11.3
7115,82,19,8/9/2023 17:09:12.9
7115,81,19,8/9/2023 17:09:13.7
7115,82,19,8/9/2023 17:09:13.8
7115,81,19,8/9/2023 17:09:14.2
7115,81,20,8/9/2023 17:09:16.0
7115,82,19,8/9/2023 17:09:24.8
7115,81,19,8/9/2023 17:09:25.3
7115,82,20,8/9/2023 17:10:02.5
7115,82,21,8/9/2023 17:10:19.9
7115,82,19,8/9/2023 17:10:29.8
7115,81,21,8/9/2023 17:11:17.4
7115,82,21,8/9/2023 17:11:17.9
7115,81,19,8/9/2023 17:11:18.4
7115,81,21,8/9/2023 17:11:20.2
7115,81,20,8/9/2023 17:11:20.3
7115,82,21,8/9/2023 17:11:23.7
7115,81,21,8/9/2023 17:11:25.4
7115,82,20,8/9/2023 17:11:33.6
7115,81,20,8/9/2023 17:11:35.8
7115,82,21,8/9/2023 17:12:31.4
7115,82,19,8/9/2023 17:12:33.5
7115,82,20,8/9/2023 17:12:43.4
7115,81,20,8/9/2023 17:12:48.0
7115,82,20,8/9/2023 17:13:38.3
7115,81,21,8/9/2023 17:13:43.6
7115,82,21,8/9/2023 17:13:47.2
7115,81,19,8/9/2023 17:13:49.2
7115,81,21,8/9/2023 17:13:49.9
7115,81,20,8/9/2023 17:13:50.9
7115,82,19,8/9/2023 17:14:07.9
7115,81,19,8/9/2023 17:14:12.9
7115,82,19,8/9/2023 17:14:54.7
7115,82,21,8/9/2023 17:14:56.7
7115,82,20,8/9/2023 17:15:12.9
7115,81,21,8/9/2023 17:15:53.2
7115,82,21,8/9/2023 17:15:58.1
7115,81,21,8/9/2023 17:16:02.3
7115,81,20,8/9/2023 17:16:12.3
7115,81,19,8/9/2023 17:16:12.8
7115,82,19,8/9/2023 17:16:18.4
7115,81,19,8/9/2023 17:16:20.5
7115,82,21,8/9/2023 17:17:33.3
7115,82,19,8/9/2023 17:18:24.6
7115,82,20,8/9/2023 17:18:40.1
7115,81,20,8/9/2023 17:18:47.7
7115,81,19,8/9/2023 17:18:48.7
7115,81,21,8/9/2023 17:18:48.7
7115,82,20,8/9/2023 17:18:59.6
7115,81,20,8/9/2023 17:19:00.8
7115,82,20,8/9/2023 17:19:02.9
7115,81,20,8/9/2023 17:19:04.2
7115,82,20,8/9/2023 17:20:11.1
7115,82,19,8/9/2023 17:20:12.1
7115,82,21,8/9/2023 17:20:20.5
7115,81,20,8/9/2023 17:21:20.8
7115,81,21,8/9/2023 17:21:22.4
7115,82,20,8/9/2023 17:21:22.5
7115,81,20,8/9/2023 17:21:24.0
7115,82,21,8/9/2023 17:21:27.1
7115,81,21,8/9/2023 17:21:29.0
7115,82,20,8/9/2023 17:21:29.9
7115,81,20,8/9/2023 17:21:31.1
7115,82,21,8/9/2023 17:22:26.6
7115,82,20,8/9/2023 17:22:41.7
7115,81,21,8/9/2023 17:23:49.4
7115,82,21,8/9/2023 17:23:49.6
7115,81,19,8/9/2023 17:23:50.3
7115,81,21,8/9/2023 17:23:51.7
7115,82,19,8/9/2023 17:23:51.7
7115,81,20,8/9/2023 17:23:52.6
7115,82,20,8/9/2023 17:23:54.7
7115,81,19,8/9/2023 17:23:57.4
7115,81,20,8/9/2023 17:23:58.7
7115,82,20,8/9/2023 17:24:00.4
7115,82,21,8/9/2023 17:24:00.8
7115,81,20,8/9/2023 17:24:02.4
7115,81,21,8/9/2023 17:24:05.2
7115,82,21,8/9/2023 17:24:06.6
7115,81,21,8/9/2023 17:24:07.0
7115,82,21,8/9/2023 17:24:07.3
7115,81,21,8/9/2023 17:24:11.7
7115,82,19,8/9/2023 17:24:53.1
7115,82,20,8/9/2023 17:25:11.9
7115,82,21,8/9/2023 17:25:14.6
7115,81,19,8/9/2023 17:25:55.1
7115,82,19,8/9/2023 17:25:57.2
7115,81,19,8/9/2023 17:26:20.3
7115,81,20,8/9/2023 17:26:20.8
7115,81,21,8/9/2023 17:26:21.2
7115,82,21,8/9/2023 17:26:24.1
7115,81,21,8/9/2023 17:26:26.1
7115,82,20,8/9/2023 17:26:34.5
7115,81,20,8/9/2023 17:26:35.3
7115,82,20,8/9/2023 17:27:39.9
7115,82,19,8/9/2023 17:27:53.1
7115,82,21,8/9/2023 17:27:58.0
7115,81,19,8/9/2023 17:28:48.9
7115,81,21,8/9/2023 17:28:49.8
7115,82,19,8/9/2023 17:28:50.4
7115,81,19,8/9/2023 17:28:51.7
7115,81,20,8/9/2023 17:28:51.8
7115,82,21,8/9/2023 17:29:06.5
7115,81,21,8/9/2023 17:29:07.7
7115,82,19,8/9/2023 17:30:04.5
7115,82,21,8/9/2023 17:30:15.0
7115,81,21,8/9/2023 17:30:17.8
7115,82,21,8/9/2023 17:30:19.4
7115,82,20,8/9/2023 17:30:56.0
7115,81,20,8/9/2023 17:30:58.0
7115,82,20,8/9/2023 17:31:03.4
7115,81,21,8/9/2023 17:31:22.7
7115,81,20,8/9/2023 17:31:23.2
7115,81,19,8/9/2023 17:31:25.3
7115,82,21,8/9/2023 17:31:29.1
7115,81,21,8/9/2023 17:31:31.0
7115,82,21,8/9/2023 17:31:32.2
7115,81,21,8/9/2023 17:31:34.9
7115,82,20,8/9/2023 17:31:44.9
7115,82,21,8/9/2023 17:31:45.0
7115,81,20,8/9/2023 17:31:45.8
7115,81,21,8/9/2023 17:31:47.6
7115,82,21,8/9/2023 17:32:27.5
7115,81,21,8/9/2023 17:32:38.7
7115,82,20,8/9/2023 17:32:43.7
7115,82,19,8/9/2023 17:32:51.5
7115,81,19,8/9/2023 17:33:49.9
7115,81,20,8/9/2023 17:33:50.9
7115,82,20,8/9/2023 17:34:16.2
7115,81,20,8/9/2023 17:34:17.1
7115,82,21,8/9/2023 17:34:55.1
7115,82,19,8/9/2023 17:35:34.5
7115,82,20,8/9/2023 17:35:35.4
7115,81,21,8/9/2023 17:36:19.4
7115,81,20,8/9/2023 17:36:20.2
7115,82,20,8/9/2023 17:36:21.0
7115,81,19,8/9/2023 17:36:21.4
7115,82,21,8/9/2023 17:36:21.9
7115,81,20,8/9/2023 17:36:22.2
7115,81,21,8/9/2023 17:36:23.6
7115,82,19,8/9/2023 17:36:24.1
7115,82,21,8/9/2023 17:36:24.3
7115,81,19,8/9/2023 17:36:25.6
7115,81,21,8/9/2023 17:36:26.4
7115,82,19,8/9/2023 17:36:36.3
7115,81,19,8/9/2023 17:36:42.9
7115,82,19,8/9/2023 17:36:51.3
7115,81,19,8/9/2023 17:36:54.4
7115,82,20,8/9/2023 17:36:56.6
7115,81,20,8/9/2023 17:36:57.6
7115,82,21,8/9/2023 17:37:03.7
7115,81,21,8/9/2023 17:37:06.3
7115,82,21,8/9/2023 17:37:34.4
7115,82,20,8/9/2023 17:37:38.8
7115,81,21,8/9/2023 17:37:40.5
7115,82,21,8/9/2023 17:37:41.1
7115,82,19,8/9/2023 17:37:45.4
7115,81,21,8/9/2023 17:37:46.6
7115,82,21,8/9/2023 17:37:47.6
7115,81,21,8/9/2023 17:37:54.9
7115,82,21,8/9/2023 17:37:56.0
7115,81,21,8/9/2023 17:38:37.6
7115,82,21,8/9/2023 17:38:38.0
7115,81,21,8/9/2023 17:38:39.2
7115,81,19,8/9/2023 17:38:51.6
7115,81,20,8/9/2023 17:38:52.3
7115,82,19,8/9/2023 17:38:53.1
7115,81,19,8/9/2023 17:38:54.0
7115,82,20,8/9/2023 17:38:56.3
7115,81,20,8/9/2023 17:38:57.9
7115,82,20,8/9/2023 17:39:00.8
7115,81,20,8/9/2023 17:39:03.0
7115,82,19,8/9/2023 17:39:03.9
7115,81,19,8/9/2023 17:39:04.7
7115,82,20,8/9/2023 17:39:15.1
7115,81,20,8/9/2023 17:39:15.6
7115,82,19,8/9/2023 17:39:33.9
7115,81,19,8/9/2023 17:39:35.0
7115,82,19,8/9/2023 17:40:11.9
7115,82,21,8/9/2023 17:40:18.4
7115,82,20,8/9/2023 17:40:31.2
7115,81,19,8/9/2023 17:40:43.7
7115,82,19,8/9/2023 17:40:45.8
7115,81,19,8/9/2023 17:40:55.4
7115,82,19,8/9/2023 17:41:10.9
7115,81,21,8/9/2023 17:41:21.1
7115,81,19,8/9/2023 17:41:21.7
7115,81,20,8/9/2023 17:41:22.8
7115,82,21,8/9/2023 17:42:12.8
7115,81,21,8/9/2023 17:42:14.4
7115,82,21,8/9/2023 17:42:32.9
7115,82,20,8/9/2023 17:42:41.5
7115,82,19,8/9/2023 17:43:04.4
7115,81,19,8/9/2023 17:43:04.7
7115,82,19,8/9/2023 17:43:26.5
7115,81,21,8/9/2023 17:43:49.9
7115,81,20,8/9/2023 17:43:50.1
7115,81,19,8/9/2023 17:43:50.4
7115,82,19,8/9/2023 17:43:51.8
7115,81,19,8/9/2023 17:43:53.8
7115,82,19,8/9/2023 17:44:02.3
7115,81,19,8/9/2023 17:44:03.7
7115,82,21,8/9/2023 17:45:04.7
7115,82,20,8/9/2023 17:45:25.5
7115,82,19,8/9/2023 17:45:28.3
7115,81,21,8/9/2023 17:46:20.6
7115,81,20,8/9/2023 17:46:21.2
7115,82,21,8/9/2023 17:46:23.8
7115,81,19,8/9/2023 17:46:24.0
7115,82,19,8/9/2023 17:46:24.9
7115,81,21,8/9/2023 17:46:26.0
7115,82,21,8/9/2023 17:46:26.3
7115,81,19,8/9/2023 17:46:27.1
7115,81,21,8/9/2023 17:46:28.4
7115,82,21,8/9/2023 17:47:02.7
7115,81,21,8/9/2023 17:47:04.6
7115,82,20,8/9/2023 17:47:28.5
7115,82,19,8/9/2023 17:47:42.9
7115,82,21,8/9/2023 17:48:07.0
7115,81,19,8/9/2023 17:48:50.3
7115,81,20,8/9/2023 17:48:51.4
7115,81,21,8/9/2023 17:48:51.4
7115,82,20,8/9/2023 17:48:51.6
7115,81,20,8/9/2023 17:48:53.7
7115,82,19,8/9/2023 17:49:05.5
7115,81,19,8/9/2023 17:49:07.0
7115,82,21,8/9/2023 17:50:10.1
7115,82,20,8/9/2023 17:50:24.0
7115,81,20,8/9/2023 17:50:30.7
7115,82,20,8/9/2023 17:50:33.9
7115,82,19,8/9/2023 17:50:38.3
7115,81,20,8/9/2023 17:51:22.7
7115,81,21,8/9/2023 17:51:25.3
7115,81,19,8/9/2023 17:51:25.7
7115,82,19,8/9/2023 17:52:42.0
7115,82,21,8/9/2023 17:52:46.0
7115,82,20,8/9/2023 17:53:23.9
7115,81,19,8/9/2023 17:53:42.5
7115,81,21,8/9/2023 17:53:49.4
7115,81,20,8/9/2023 17:53:50.1
7115,82,21,8/9/2023 17:53:51.9
7115,81,21,8/9/2023 17:53:54.2
7115,82,21,8/9/2023 17:53:55.8
7115,82,19,8/9/2023 17:53:56.1
7115,81,19,8/9/2023 17:53:56.8
7115,81,21,8/9/2023 17:53:58.2
7115,82,19,8/9/2023 17:55:17.8
7115,82,21,8/9/2023 17:55:23.3
7115,82,20,8/9/2023 17:55:25.2
7115,81,20,8/9/2023 17:56:16.2
7115,81,19,8/9/2023 17:56:19.4
7115,81,21,8/9/2023 17:56:19.8
7115,82,19,8/9/2023 17:56:24.3
7115,81,19,8/9/2023 17:56:26.5
7115,82,20,8/9/2023 17:56:34.4
7115,81,20,8/9/2023 17:56:35.6
7115,82,21,8/9/2023 17:56:35.8
7115,81,21,8/9/2023 17:56:37.4
7115,82,20,8/9/2023 17:56:45.4
7115,81,20,8/9/2023 17:56:46.8
7115,82,20,8/9/2023 17:56:48.3
7115,82,19,8/9/2023 17:56:49.6
7115,81,20,8/9/2023 17:56:49.7
7115,81,19,8/9/2023 17:56:49.9
7115,82,21,8/9/2023 17:57:28.3
7115,82,20,8/9/2023 17:57:41.6
7115,82,19,8/9/2023 17:57:49.0
7115,81,19,8/9/2023 17:57:49.3
7115,82,19,8/9/2023 17:58:07.9
7115,81,19,8/9/2023 17:58:08.2
7115,82,19,8/9/2023 17:58:15.0
7115,81,21,8/9/2023 17:58:51.5
7115,81,20,8/9/2023 17:58:52.1
7115,82,20,8/9/2023 17:58:52.7
7115,81,19,8/9/2023 17:58:53.3
7115,81,20,8/9/2023 17:58:54.3
7115,82,21,8/9/2023 17:59:13.9
7115,81,21,8/9/2023 17:59:14.5
7115,82,20,8/9/2023 17:59:39.6
7115,81,20,8/9/2023 17:59:42.5
