7115,2022-06-05 00:00:00.0000000,82,2
7115,2022-06-05 00:00:02.2000000,82,2
7115,2022-06-05 00:00:02.4000000,82,2
7115,2022-06-05 00:00:03.9000000,82,2
7115,2022-06-05 00:00:05.4000000,82,2
7115,2022-06-05 00:00:06.3000000,82,2
7115,2022-06-05 00:00:06.6000000,82,2
7115,2022-06-05 00:00:08.2000000,82,2
7115,2022-06-05 00:00:08.9000000,82,2
7115,2022-06-05 00:00:10.0000000,82,2
7115,2022-06-05 00:00:10.9000000,82,2
7115,2022-06-05 00:00:12.2000000,82,2
7115,2022-06-05 00:00:13.5000000,82,2
7115,2022-06-05 00:00:14.0000000,82,2
7115,2022-06-05 00:00:14.3000000,82,2
7115,2022-06-05 00:00:15.7000000,82,2
7115,2022-06-05 00:00:16.0000000,82,2
7115,2022-06-05 00:00:16.7000000,82,2
7115,2022-06-05 00:00:19.7000000,82,2
7115,2022-06-05 00:00:22.3000000,82,2
7115,2022-06-05 00:00:27.3000000,82,2
7115,2022-06-05 00:00:33.4000000,82,2
7115,2022-06-05 00:00:36.4000000,82,2
7115,2022-06-05 00:00:36.9000000,82,2
7115,2022-06-05 00:00:37.8000000,82,2
7115,2022-06-05 00:00:38.1000000,82,2
7115,2022-06-05 00:00:40.1000000,82,2
7115,2022-06-05 00:00:40.8000000,82,2
7115,2022-06-05 00:00:47.8000000,82,2
7115,2022-06-05 00:00:48.1000000,82,2
7115,2022-06-05 00:00:48.3000000,82,2
7115,2022-06-05 00:00:49.0000000,82,2
7115,2022-06-05 00:00:51.6000000,82,2
7115,2022-06-05 00:00:52.2000000,82,2
7115,2022-06-05 00:00:52.6000000,82,2
7115,2022-06-05 00:00:54.2000000,82,2
7115,2022-06-05 00:00:54.4000000,82,2
7115,2022-06-05 00:00:58.3000000,82,2
7115,2022-06-05 00:00:59.0000000,82,2
7115,2022-06-05 00:00:59.3000000,82,2
7115,2022-06-05 00:01:02.9000000,82,2
7115,2022-06-05 00:01:03.9000000,82,2
7115,2022-06-05 00:01:04.2000000,82,2
7115,2022-06-05 00:01:04.5000000,82,2
7115,2022-06-05 00:01:07.4000000,82,2
7115,2022-06-05 00:01:08.0000000,82,2
7115,2022-06-05 00:01:09.4000000,82,2
7115,2022-06-05 00:01:09.7000000,82,2
7115,2022-06-05 00:01:10.7000000,82,2
7115,2022-06-05 00:01:11.0000000,82,2
7115,2022-06-05 00:01:12.0000000,82,2
7115,2022-06-05 00:01:12.8000000,82,2
7115,2022-06-05 00:01:13.3000000,82,2
7115,2022-06-05 00:01:14.5000000,82,2
7115,2022-06-05 00:01:15.3000000,82,2
7115,2022-06-05 00:01:16.3000000,82,2
7115,2022-06-05 00:01:16.8000000,82,2
7115,2022-06-05 00:01:17.1000000,82,2
7115,2022-06-05 00:01:18.4000000,82,2
7115,2022-06-05 00:01:19.2000000,82,2
7115,2022-06-05 00:01:19.4000000,82,2
7115,2022-06-05 00:01:21.2000000,82,2
7115,2022-06-05 00:01:23.2000000,82,2
7115,2022-06-05 00:01:23.4000000,82,2
7115,2022-06-05 00:01:23.8000000,82,2
7115,2022-06-05 00:01:25.0000000,82,2
7115,2022-06-05 00:01:25.4000000,82,2
7115,2022-06-05 00:01:26.8000000,82,2
7115,2022-06-05 00:01:28.3000000,82,2
7115,2022-06-05 00:01:29.7000000,82,2
7115,2022-06-05 00:01:30.6000000,82,2
7115,2022-06-05 00:01:32.5000000,82,2
7115,2022-06-05 00:01:33.2000000,82,2
7115,2022-06-05 00:01:34.0000000,82,2
7115,2022-06-05 00:01:35.9000000,82,2
7115,2022-06-05 00:01:37.1000000,82,2
7115,2022-06-05 00:01:38.3000000,82,2
7115,2022-06-05 00:01:38.5000000,82,2
7115,2022-06-05 00:01:39.2000000,82,2
7115,2022-06-05 00:01:39.8000000,82,2
7115,2022-06-05 00:01:44.2000000,82,2
7115,2022-06-05 00:01:48.7000000,82,2
7115,2022-06-05 00:01:49.2000000,82,2
7115,2022-06-05 00:01:49.4000000,82,2
7115,2022-06-05 00:01:50.4000000,82,2
7115,2022-06-05 00:01:51.5000000,82,2
7115,2022-06-05 00:01:52.4000000,82,2
7115,2022-06-05 00:01:52.7000000,82,2
7115,2022-06-05 00:01:53.0000000,82,2
7115,2022-06-05 00:01:53.2000000,82,2
7115,2022-06-05 00:01:54.4000000,82,2
7115,2022-06-05 00:01:54.6000000,82,2
7115,2022-06-05 00:01:56.1000000,82,2
7115,2022-06-05 00:01:57.5000000,82,2
7115,2022-06-05 00:01:59.7000000,82,2
7115,2022-06-05 00:02:01.1000000,82,2
7115,2022-06-05 00:02:03.0000000,82,2
7115,2022-06-05 00:02:03.7000000,82,2
7115,2022-06-05 00:02:04.5000000,82,2
7115,2022-06-05 00:02:04.8000000,82,2
7115,2022-06-05 00:02:05.2000000,82,2
7115,2022-06-05 00:02:05.4000000,82,2
7115,2022-06-05 00:02:06.9000000,82,2
7115,2022-06-05 00:02:09.6000000,82,2
7115,2022-06-05 00:02:10.2000000,82,2
7115,2022-06-05 00:02:10.5000000,82,2
7115,2022-06-05 00:02:15.0000000,82,2
7115,2022-06-05 00:02:15.3000000,82,2
7115,2022-06-05 00:02:15.6000000,82,2
7115,2022-06-05 00:02:16.2000000,82,2
7115,2022-06-05 00:02:16.5000000,82,2
7115,2022-06-05 00:02:16.7000000,82,2
7115,2022-06-05 00:02:17.8000000,82,2
7115,2022-06-05 00:02:20.8000000,82,2
7115,2022-06-05 00:02:23.8000000,82,2
7115,2022-06-05 00:02:24.3000000,82,2
7115,2022-06-05 00:02:25.5000000,82,2
7115,2022-06-05 00:02:27.1000000,82,2
7115,2022-06-05 00:02:28.4000000,82,2
7115,2022-06-05 00:02:28.7000000,82,2
7115,2022-06-05 00:02:30.8000000,82,2
7115,2022-06-05 00:02:31.0000000,82,2
7115,2022-06-05 00:02:31.7000000,82,2
7115,2022-06-05 00:02:35.3000000,82,2
7115,2022-06-05 00:02:36.2000000,82,2
7115,2022-06-05 00:02:42.7000000,82,2
7115,2022-06-05 00:02:43.8000000,82,2
7115,2022-06-05 00:02:45.1000000,82,2
7115,2022-06-05 00:02:45.3000000,82,2
7115,2022-06-05 00:02:45.6000000,82,2
7115,2022-06-05 00:02:46.0000000,82,2
7115,2022-06-05 00:02:49.2000000,82,2
7115,2022-06-05 00:02:49.5000000,82,2
7115,2022-06-05 00:02:49.9000000,82,2
7115,2022-06-05 00:02:50.5000000,82,2
7115,2022-06-05 00:02:50.8000000,82,2
7115,2022-06-05 00:02:51.1000000,82,2
7115,2022-06-05 00:02:52.1000000,82,2
7115,2022-06-05 00:02:53.4000000,82,2
7115,2022-06-05 00:02:55.7000000,82,2
7115,2022-06-05 00:02:56.1000000,82,2
7115,2022-06-05 00:02:57.0000000,82,2
7115,2022-06-05 00:02:57.3000000,82,2
7115,2022-06-05 00:02:58.3000000,82,2
7115,2022-06-05 00:02:58.6000000,82,2
7115,2022-06-05 00:03:00.0000000,82,2
7115,2022-06-05 00:03:00.9000000,82,2
7115,2022-06-05 00:03:01.5000000,82,2
7115,2022-06-05 00:03:03.0000000,82,2
7115,2022-06-05 00:03:04.4000000,82,2
7115,2022-06-05 00:03:05.6000000,82,2
7115,2022-06-05 00:03:05.9000000,82,2
7115,2022-06-05 00:03:08.5000000,82,2
7115,2022-06-05 00:03:11.5000000,82,2
7115,2022-06-05 00:03:12.6000000,82,2
7115,2022-06-05 00:03:12.9000000,82,2
7115,2022-06-05 00:03:16.1000000,82,2
7115,2022-06-05 00:03:16.5000000,82,2
7115,2022-06-05 00:03:16.8000000,82,2
7115,2022-06-05 00:03:18.2000000,82,2
7115,2022-06-05 00:03:18.5000000,82,2
7115,2022-06-05 00:03:18.7000000,82,2
7115,2022-06-05 00:03:21.0000000,82,2
7115,2022-06-05 00:03:22.8000000,82,2
7115,2022-06-05 00:03:24.1000000,82,2
7115,2022-06-05 00:03:24.3000000,82,2
7115,2022-06-05 00:03:25.5000000,82,2
7115,2022-06-05 00:03:25.9000000,82,2
7115,2022-06-05 00:03:27.2000000,82,2
7115,2022-06-05 00:03:30.3000000,82,2
7115,2022-06-05 00:03:32.5000000,82,2
7115,2022-06-05 00:03:32.8000000,82,2
7115,2022-06-05 00:03:33.3000000,82,2
7115,2022-06-05 00:03:34.1000000,82,2
7115,2022-06-05 00:03:35.1000000,82,2
7115,2022-06-05 00:03:35.8000000,82,2
7115,2022-06-05 00:03:36.3000000,82,2
7115,2022-06-05 00:03:37.9000000,82,2
7115,2022-06-05 00:03:38.5000000,82,2
7115,2022-06-05 00:03:39.7000000,82,2
7115,2022-06-05 00:03:40.1000000,82,2
7115,2022-06-05 00:03:40.7000000,82,2
7115,2022-06-05 00:03:41.2000000,82,2
7115,2022-06-05 00:03:43.7000000,82,2
7115,2022-06-05 00:03:44.5000000,82,2
7115,2022-06-05 00:03:45.9000000,82,2
7115,2022-06-05 00:03:47.3000000,82,2
7115,2022-06-05 00:03:47.7000000,82,2
7115,2022-06-05 00:03:48.0000000,82,2
7115,2022-06-05 00:03:49.0000000,82,2
7115,2022-06-05 00:03:49.3000000,82,2
7115,2022-06-05 00:03:50.2000000,82,2
7115,2022-06-05 00:03:50.7000000,82,2
7115,2022-06-05 00:03:52.0000000,82,2
7115,2022-06-05 00:03:52.3000000,82,2
7115,2022-06-05 00:03:54.9000000,82,2
7115,2022-06-05 00:03:55.7000000,82,2
7115,2022-06-05 00:03:55.9000000,82,2
7115,2022-06-05 00:03:56.6000000,82,2
7115,2022-06-05 00:03:56.8000000,82,2
7115,2022-06-05 00:04:00.3000000,82,2
7115,2022-06-05 00:04:02.4000000,82,2
7115,2022-06-05 00:04:03.9000000,82,2
7115,2022-06-05 00:04:05.0000000,82,2
7115,2022-06-05 00:04:07.2000000,82,2
7115,2022-06-05 00:04:07.5000000,82,2
7115,2022-06-05 00:04:07.7000000,82,2
7115,2022-06-05 00:04:09.3000000,82,2
7115,2022-06-05 00:04:09.8000000,82,2
7115,2022-06-05 00:04:10.4000000,82,2
7115,2022-06-05 00:04:11.7000000,82,2
7115,2022-06-05 00:04:18.4000000,82,2
7115,2022-06-05 00:04:20.5000000,82,2
7115,2022-06-05 00:04:28.3000000,82,2
7115,2022-06-05 00:04:32.5000000,82,2
7115,2022-06-05 00:04:33.0000000,82,2
7115,2022-06-05 00:04:37.3000000,82,2
7115,2022-06-05 00:04:37.5000000,82,2
7115,2022-06-05 00:04:38.3000000,82,2
7115,2022-06-05 00:04:38.8000000,82,2
7115,2022-06-05 00:04:39.2000000,82,2
7115,2022-06-05 00:04:39.9000000,82,2
7115,2022-06-05 00:04:40.1000000,82,2
7115,2022-06-05 00:04:41.3000000,82,2
7115,2022-06-05 00:04:42.2000000,82,2
7115,2022-06-05 00:04:42.9000000,82,2
7115,2022-06-05 00:04:44.5000000,82,2
7115,2022-06-05 00:04:44.8000000,82,2
7115,2022-06-05 00:04:46.0000000,82,2
7115,2022-06-05 00:04:46.5000000,82,2
7115,2022-06-05 00:04:47.0000000,82,2
7115,2022-06-05 00:04:48.7000000,82,2
7115,2022-06-05 00:04:50.3000000,82,2
7115,2022-06-05 00:04:50.9000000,82,2
7115,2022-06-05 00:04:54.7000000,82,2
7115,2022-06-05 00:04:55.1000000,82,2
7115,2022-06-05 00:04:56.2000000,82,2
7115,2022-06-05 00:04:57.5000000,82,2
7115,2022-06-05 00:04:58.4000000,82,2
7115,2022-06-05 00:04:59.6000000,82,2
7115,2022-06-05 00:05:00.8000000,82,2
7115,2022-06-05 00:05:02.7000000,82,2
7115,2022-06-05 00:05:03.4000000,82,2
7115,2022-06-05 00:05:04.8000000,82,2
7115,2022-06-05 00:05:05.6000000,82,2
7115,2022-06-05 00:05:06.1000000,82,2
7115,2022-06-05 00:05:06.4000000,82,2
7115,2022-06-05 00:05:07.4000000,82,2
7115,2022-06-05 00:05:08.6000000,82,2
7115,2022-06-05 00:05:09.6000000,82,2
7115,2022-06-05 00:05:11.2000000,82,2
7115,2022-06-05 00:05:15.6000000,82,2
7115,2022-06-05 00:05:16.0000000,82,2
7115,2022-06-05 00:05:16.3000000,82,2
7115,2022-06-05 00:05:18.3000000,82,2
7115,2022-06-05 00:05:19.4000000,82,2
7115,2022-06-05 00:05:21.5000000,82,2
7115,2022-06-05 00:05:22.4000000,82,2
7115,2022-06-05 00:05:26.9000000,82,2
7115,2022-06-05 00:05:28.6000000,82,2
7115,2022-06-05 00:05:30.6000000,82,2
7115,2022-06-05 00:05:30.8000000,82,2
7115,2022-06-05 00:05:31.1000000,82,2
7115,2022-06-05 00:05:31.6000000,82,2
7115,2022-06-05 00:05:32.5000000,82,2
7115,2022-06-05 00:05:32.8000000,82,2
7115,2022-06-05 00:05:35.0000000,82,2
7115,2022-06-05 00:05:36.0000000,82,2
7115,2022-06-05 00:05:37.1000000,82,2
7115,2022-06-05 00:05:37.7000000,82,2
7115,2022-06-05 00:05:39.3000000,82,2
7115,2022-06-05 00:05:39.9000000,82,2
7115,2022-06-05 00:05:40.2000000,82,2
7115,2022-06-05 00:05:41.4000000,82,2
7115,2022-06-05 00:05:42.3000000,82,2
7115,2022-06-05 00:05:44.1000000,82,2
7115,2022-06-05 00:05:44.6000000,82,2
7115,2022-06-05 00:05:45.0000000,82,2
7115,2022-06-05 00:05:45.6000000,82,2
7115,2022-06-05 00:05:46.6000000,82,2
7115,2022-06-05 00:05:46.9000000,82,2
7115,2022-06-05 00:05:47.2000000,82,2
7115,2022-06-05 00:05:48.8000000,82,2
7115,2022-06-05 00:05:50.7000000,82,2
7115,2022-06-05 00:05:51.0000000,82,2
7115,2022-06-05 00:05:51.5000000,82,2
7115,2022-06-05 00:05:52.8000000,82,2
7115,2022-06-05 00:05:54.1000000,82,2
7115,2022-06-05 00:05:55.0000000,82,2
7115,2022-06-05 00:05:57.0000000,82,2
7115,2022-06-05 00:05:59.7000000,82,2
7115,2022-06-05 00:06:01.0000000,82,2
7115,2022-06-05 00:06:01.2000000,82,2
7115,2022-06-05 00:06:01.6000000,82,2
7115,2022-06-05 00:06:04.2000000,82,2
7115,2022-06-05 00:06:04.5000000,82,2
7115,2022-06-05 00:06:04.8000000,82,2
7115,2022-06-05 00:06:07.2000000,82,2
7115,2022-06-05 00:06:08.9000000,82,2
7115,2022-06-05 00:06:09.3000000,82,2
7115,2022-06-05 00:06:09.6000000,82,2
7115,2022-06-05 00:06:10.7000000,82,2
7115,2022-06-05 00:06:11.0000000,82,2
7115,2022-06-05 00:06:15.3000000,82,2
7115,2022-06-05 00:06:15.9000000,82,2
7115,2022-06-05 00:06:19.4000000,82,2
7115,2022-06-05 00:06:21.0000000,82,2
7115,2022-06-05 00:06:24.1000000,82,2
7115,2022-06-05 00:06:27.9000000,82,2
7115,2022-06-05 00:06:28.2000000,82,2
7115,2022-06-05 00:06:29.5000000,82,2
7115,2022-06-05 00:06:29.7000000,82,2
7115,2022-06-05 00:06:30.5000000,82,2
7115,2022-06-05 00:06:31.8000000,82,2
7115,2022-06-05 00:06:34.4000000,82,2
7115,2022-06-05 00:06:36.2000000,82,2
7115,2022-06-05 00:06:36.7000000,82,2
7115,2022-06-05 00:06:37.3000000,82,2
7115,2022-06-05 00:06:38.6000000,82,2
7115,2022-06-05 00:06:39.2000000,82,2
7115,2022-06-05 00:06:40.5000000,82,2
7115,2022-06-05 00:06:42.5000000,82,2
7115,2022-06-05 00:06:42.8000000,82,2
7115,2022-06-05 00:06:43.2000000,82,2
7115,2022-06-05 00:06:44.9000000,82,2
7115,2022-06-05 00:06:46.1000000,82,2
7115,2022-06-05 00:06:46.4000000,82,2
7115,2022-06-05 00:06:51.0000000,82,2
7115,2022-06-05 00:06:51.8000000,82,2
7115,2022-06-05 00:06:52.6000000,82,2
7115,2022-06-05 00:06:53.4000000,82,2
7115,2022-06-05 00:06:53.6000000,82,2
7115,2022-06-05 00:06:54.0000000,82,2
7115,2022-06-05 00:06:54.8000000,82,2
7115,2022-06-05 00:06:55.1000000,82,2
7115,2022-06-05 00:06:55.3000000,82,2
7115,2022-06-05 00:06:56.9000000,82,2
7115,2022-06-05 00:06:57.2000000,82,2
7115,2022-06-05 00:06:57.4000000,82,2
7115,2022-06-05 00:06:57.8000000,82,2
7115,2022-06-05 00:06:58.2000000,82,2
7115,2022-06-05 00:06:59.5000000,82,2
7115,2022-06-05 00:07:00.0000000,82,2
7115,2022-06-05 00:07:02.3000000,82,2
7115,2022-06-05 00:07:07.4000000,82,2
7115,2022-06-05 00:07:07.7000000,82,2
7115,2022-06-05 00:07:08.3000000,82,2
7115,2022-06-05 00:07:10.8000000,82,2
7115,2022-06-05 00:07:11.4000000,82,2
7115,2022-06-05 00:07:15.9000000,82,2
7115,2022-06-05 00:07:16.5000000,82,2
7115,2022-06-05 00:07:16.8000000,82,2
7115,2022-06-05 00:07:17.7000000,82,2
7115,2022-06-05 00:07:18.1000000,82,2
7115,2022-06-05 00:07:20.9000000,82,2
7115,2022-06-05 00:07:21.6000000,82,2
7115,2022-06-05 00:07:22.2000000,82,2
7115,2022-06-05 00:07:24.6000000,82,2
7115,2022-06-05 00:07:25.1000000,82,2
7115,2022-06-05 00:07:25.6000000,82,2
7115,2022-06-05 00:07:26.7000000,82,2
7115,2022-06-05 00:07:26.9000000,82,2
7115,2022-06-05 00:07:27.4000000,82,2
7115,2022-06-05 00:07:27.7000000,82,2
7115,2022-06-05 00:07:28.0000000,82,2
7115,2022-06-05 00:07:28.2000000,82,2
7115,2022-06-05 00:07:28.5000000,82,2
7115,2022-06-05 00:07:28.7000000,82,2
7115,2022-06-05 00:07:29.1000000,82,2
7115,2022-06-05 00:07:29.4000000,82,2
7115,2022-06-05 00:07:29.8000000,82,2
7115,2022-06-05 00:07:33.4000000,82,2
7115,2022-06-05 00:07:33.7000000,82,2
7115,2022-06-05 00:07:34.2000000,82,2
7115,2022-06-05 00:07:35.1000000,82,2
7115,2022-06-05 00:07:35.4000000,82,2
7115,2022-06-05 00:07:38.4000000,82,2
7115,2022-06-05 00:07:38.6000000,82,2
7115,2022-06-05 00:07:43.0000000,82,2
7115,2022-06-05 00:07:43.3000000,82,2
7115,2022-06-05 00:07:44.5000000,82,2
7115,2022-06-05 00:07:49.5000000,82,2
7115,2022-06-05 00:07:51.9000000,82,2
7115,2022-06-05 00:07:53.2000000,82,2
7115,2022-06-05 00:07:54.2000000,82,2
7115,2022-06-05 00:07:54.5000000,82,2
7115,2022-06-05 00:07:55.5000000,82,2
7115,2022-06-05 00:07:56.9000000,82,2
7115,2022-06-05 00:07:58.4000000,82,2
7115,2022-06-05 00:07:58.6000000,82,2
7115,2022-06-05 00:08:00.2000000,82,2
7115,2022-06-05 00:08:02.0000000,82,2
7115,2022-06-05 00:08:02.9000000,82,2
7115,2022-06-05 00:08:04.7000000,82,2
7115,2022-06-05 00:08:05.4000000,82,2
7115,2022-06-05 00:08:12.3000000,82,2
7115,2022-06-05 00:08:13.6000000,82,2
7115,2022-06-05 00:08:14.6000000,82,2
7115,2022-06-05 00:08:15.0000000,82,2
7115,2022-06-05 00:08:15.8000000,82,2
7115,2022-06-05 00:08:16.3000000,82,2
7115,2022-06-05 00:08:16.7000000,82,2
7115,2022-06-05 00:08:17.5000000,82,2
7115,2022-06-05 00:08:18.5000000,82,2
7115,2022-06-05 00:08:20.3000000,82,2
7115,2022-06-05 00:08:22.3000000,82,2
7115,2022-06-05 00:08:24.8000000,82,2
7115,2022-06-05 00:08:25.0000000,82,2
7115,2022-06-05 00:08:26.7000000,82,2
7115,2022-06-05 00:08:28.4000000,82,2
7115,2022-06-05 00:08:30.7000000,82,2
7115,2022-06-05 00:08:32.0000000,82,2
7115,2022-06-05 00:08:34.5000000,82,2
7115,2022-06-05 00:08:36.2000000,82,2
7115,2022-06-05 00:08:36.5000000,82,2
7115,2022-06-05 00:08:37.8000000,82,2
7115,2022-06-05 00:08:41.3000000,82,2
7115,2022-06-05 00:08:42.3000000,82,2
7115,2022-06-05 00:08:43.0000000,82,2
7115,2022-06-05 00:08:44.0000000,82,2
7115,2022-06-05 00:08:45.0000000,82,2
7115,2022-06-05 00:08:45.3000000,82,2
7115,2022-06-05 00:08:46.6000000,82,2
7115,2022-06-05 00:08:46.9000000,82,2
7115,2022-06-05 00:08:47.1000000,82,2
7115,2022-06-05 00:08:47.6000000,82,2
7115,2022-06-05 00:08:49.3000000,82,2
7115,2022-06-05 00:08:49.9000000,82,2
7115,2022-06-05 00:08:53.0000000,82,2
7115,2022-06-05 00:08:53.9000000,82,2
7115,2022-06-05 00:08:55.7000000,82,2
7115,2022-06-05 00:08:57.0000000,82,2
7115,2022-06-05 00:08:59.1000000,82,2
7115,2022-06-05 00:09:00.1000000,82,2
7115,2022-06-05 00:09:04.0000000,82,2
7115,2022-06-05 00:09:06.8000000,82,2
7115,2022-06-05 00:09:07.9000000,82,2
7115,2022-06-05 00:09:10.8000000,82,2
7115,2022-06-05 00:09:11.0000000,82,2
7115,2022-06-05 00:09:13.1000000,82,2
7115,2022-06-05 00:09:15.3000000,82,2
7115,2022-06-05 00:09:16.9000000,82,2
7115,2022-06-05 00:09:22.1000000,82,2
7115,2022-06-05 00:09:23.0000000,82,2
7115,2022-06-05 00:09:23.3000000,82,2
7115,2022-06-05 00:09:25.6000000,82,2
7115,2022-06-05 00:09:26.8000000,82,2
7115,2022-06-05 00:09:27.4000000,82,2
7115,2022-06-05 00:09:27.7000000,82,2
7115,2022-06-05 00:09:27.9000000,82,2
7115,2022-06-05 00:09:29.5000000,82,2
7115,2022-06-05 00:09:30.8000000,82,2
7115,2022-06-05 00:09:33.7000000,82,2
7115,2022-06-05 00:09:35.1000000,82,2
7115,2022-06-05 00:09:39.5000000,82,2
7115,2022-06-05 00:09:40.2000000,82,2
7115,2022-06-05 00:09:42.1000000,82,2
7115,2022-06-05 00:09:46.7000000,82,2
7115,2022-06-05 00:09:47.2000000,82,2
7115,2022-06-05 00:09:48.2000000,82,2
7115,2022-06-05 00:09:49.1000000,82,2
7115,2022-06-05 00:09:49.8000000,82,2
7115,2022-06-05 00:09:50.0000000,82,2
7115,2022-06-05 00:09:50.6000000,82,2
7115,2022-06-05 00:09:53.3000000,82,2
7115,2022-06-05 00:09:57.6000000,82,2
7115,2022-06-05 00:09:58.2000000,82,2
7115,2022-06-05 00:09:59.1000000,82,2
7115,2022-06-05 00:10:02.9000000,82,2
7115,2022-06-05 00:10:03.2000000,82,2
7115,2022-06-05 00:10:03.4000000,82,2
7115,2022-06-05 00:10:03.7000000,82,2
7115,2022-06-05 00:10:08.4000000,82,2
7115,2022-06-05 00:10:12.3000000,82,2
7115,2022-06-05 00:10:18.9000000,82,2
7115,2022-06-05 00:10:22.4000000,82,2
7115,2022-06-05 00:10:24.0000000,82,2
7115,2022-06-05 00:10:25.7000000,82,2
7115,2022-06-05 00:10:27.7000000,82,2
7115,2022-06-05 00:10:28.7000000,82,2
7115,2022-06-05 00:10:33.1000000,82,2
7115,2022-06-05 00:10:34.6000000,82,2
7115,2022-06-05 00:10:34.9000000,82,2
7115,2022-06-05 00:10:40.2000000,82,2
7115,2022-06-05 00:10:41.9000000,82,2
7115,2022-06-05 00:10:42.3000000,82,2
7115,2022-06-05 00:10:43.6000000,82,2
7115,2022-06-05 00:10:44.6000000,82,2
7115,2022-06-05 00:10:45.2000000,82,2
7115,2022-06-05 00:10:48.3000000,82,2
7115,2022-06-05 00:10:51.5000000,82,2
7115,2022-06-05 00:10:52.4000000,82,2
7115,2022-06-05 00:10:54.7000000,82,2
7115,2022-06-05 00:10:56.1000000,82,2
7115,2022-06-05 00:10:56.3000000,82,2
7115,2022-06-05 00:10:58.6000000,82,2
7115,2022-06-05 00:10:59.1000000,82,2
7115,2022-06-05 00:10:59.7000000,82,2
7115,2022-06-05 00:11:00.0000000,82,2
7115,2022-06-05 00:11:02.0000000,82,2
